business_id,city,name,review_count,stars,state,price_range,number_of_checkins,category,restaurant
k_YKbdDeNIETkjKi-cAN-A,Pittsburgh,Heckman Lee Custom Framing & Gallery,3,3,PA,,0,,0
9rbWt_PX8qVVN-nEJv3A9Q,Pittsburgh,Supercuts,4,3.5,PA,1,11,,0
T6P49PTjPAy7BzyGtscLqw,Pittsburgh,Blooming Dahlia,7,4.5,PA,2,0,,0
oTojBCc-Lex09Fww3QmWWg,Pittsburgh,Staples,3,3.5,PA,2,9,,0
g4jHGmS46NHnb7xp-YPUKg,Pittsburgh,"ADT Security Services, Inc.",3,1,PA,,0,,0
WxN-aV_puFazt3UGNLlw0A,Pittsburgh,McBroom Distributor,9,3.5,PA,2,6,Food,0
YSwiLSkOzH-gQU6PVJ9kmA,Pittsburgh,Candalina Brides,7,2,PA,2,0,,0
1PcoOrAavnik-f_Epp9v0A,Pittsburgh,Regency Cleaners,5,2,PA,,0,,0
WD7TUnO7ExNJahLN4p3bMA,Pittsburgh,Edgewood Dental Associates,10,4.5,PA,,0,,0
XQ7elqSFIRogvqpiTZz-Wg,Pittsburgh,Dunning's Grill,21,3,PA,2,42,American (Traditional),1
V4rrrgVfAVwCI2737bhLIQ,Pittsburgh,Ambiance Boutique,4,4,PA,2,0,,0
KDlMnPXCFcBRcwCChqgK3A,Pittsburgh,The Square Wash,6,4.5,PA,2,0,,0
D9sHwmqlNkrVxmX-057i1g,Pittsburgh,Katerbean,12,2,PA,1,12,Food,0
HTmOPehNDQAtCosPo_FgyA,Pittsburgh,Edgewood Shoe Repair,7,5,PA,,0,,0
KJ2QkRmt6eMziWp9up_9vw,Pittsburgh,Master's Hardware,4,5,PA,1,0,,0
#NAME?,Pittsburgh,Perla's Appliance Sales & Service,12,3.5,PA,2,0,,
OS1fGOcx_Erie5gujWIFNQ,Swissvale,China House II,3,3.5,PA,1,0,Chinese,1
nqRNOug4OMrYTTZg-qLxXA,Swissvale,Veltre's Pizza,13,4,PA,2,0,Pizza,1
_8xYpVdKMllhuuf4PIvq8w,Pittsburgh,Giant Eagle,9,2.5,PA,2,58,Food,0
SNJHgqJPj5SZhntFdsDUeg,Pittsburgh,Kmart,5,2,PA,2,34,,0
IraPoq6RFLTX9KCuT0UsGw,Pittsburgh,The Edgewood Club,4,4.5,PA,,4,,0
qABKRj1ggJmtvrL9FMFtuA,Pittsburgh,"Gleason Paul J, DMD",3,5,PA,,0,,0
6AdkKhsXnSdSFICAPVfrlQ,Pittsburgh,Styles by Cardamone Salon & Day Spa,3,5,PA,2,0,,0
eXWCtwGcaJgMz6WRNR9Beg,Pittsburgh,Bp Oil Company,3,4,PA,,9,,0
hhNlQWaKqGbMPoeZHoL-IQ,Pittsburgh,Mad Mex - South Hills,84,3.5,PA,2,346,Mexican,1
EiKoZpEcjG1B_r8G9laAxg,Pittsburgh,Crate,6,3.5,PA,2,4,,0
tRhwP2jCg_lI1BrjdscNbw,Pittsburgh,Crouse Wayne Beer Distributor,4,5,PA,2,0,Food,0
zvqxmVZgJ0XpJfb1Xn5jKQ,Pittsburgh,Giant Eagle,10,3,PA,2,84,Food,0
Pw-3oiOq1uaFJkkZXQsUYA,Pittsburgh,Greentree Hardware,3,4,PA,1,0,,0
SgQYRICpMdWCmY7wM2Cmcw,Pittsburgh,Max & Erma's,22,2.5,PA,2,63,American (Traditional),1
FUZnJQbb0tHit2U6wFkAIw,Pittsburgh,Model Cleaners,3,1,PA,4,0,,0
TWjJpG5TqzVfJb7WeLUvMw,Pittsburgh,Jiffy Lube,4,4,PA,,5,,0
b_9N-v-me-QavqDVKQPVJQ,Pittsburgh,National Tire & Battery,5,2.5,PA,2,5,,0
WqFUBvfxgUHjQVK2VSKpdg,Pittsburgh,Manor Oak Barber Shop,3,5,PA,1,0,,0
mrbfnIXD5U4pMxuZgKedOw,Pittsburgh,Sichuan House Chinese Restaurant,3,3.5,PA,2,0,Chinese,1
f0eAe5PZMy_MEvxEEBYAcQ,Pittsburgh,Starbucks,7,4.5,PA,2,49,Food,0
sNmQJQWEVGheCnw5Tf4Phg,Pittsburgh,Panera Bread,16,3.5,PA,2,103,Sandwiches,1
CRbJsmtUwbw-7lz7leO1_A,Pittsburgh,Phil's Archery Supplies,3,5,PA,4,0,,0
36a2h_kADYEoBOr3rtaj1Q,Pittsburgh,Three Rivers Regatta,5,4,PA,,3,,0
jrSGpWnVJy8jqgN6XSC7Nw,Pittsburgh,Aracri's Greentree Inn,13,4,PA,3,16,American (New),1
zhQzX3CxM0tdBXwGUWmxGA,Pittsburgh,Better-Maid Donut,25,4.5,PA,1,44,Food,0
7Q2eP_xd--kZQkSpId_N6Q,Pittsburgh,Pennsylvania Turnpike Comm,3,2,PA,,0,,0
c1ixeRdwTvNt6YLew-sSCg,Pittsburgh,Parkway Center Mall,6,1,PA,1,10,,0
AJiwOb0s5zpYu0NW7Jvrpg,Pittsburgh,Best Western - Parkway Center Inn,12,3.5,PA,2,21,,0
chDzLfj8CqvsJq4wzW1ZqQ,Pittsburgh,Holiday Inn Express & Suites Pittsburgh West - Greentree,14,4,PA,2,23,,0
Ml6Up5SH9GbJQ8oyIJsj_g,Pittsburgh,Clarion Hotel,16,1.5,PA,2,22,,0
ZS7-I04iDm4oRP_GJsJqrA,Pittsburgh,Boston Market,9,4,PA,1,46,American (Traditional),1
xSYGuHecEWP7At0HYbO5Jg,Pittsburgh,Einstein Bros Bagels,13,2.5,PA,1,58,Food,0
7ijQJV72aBrEoJCtTBCHxw,Pittsburgh,Starbucks,17,3.5,PA,2,409,Food,0
5dTp7_eChd1rO0Js7xSiRg,Pittsburgh,Kelley's Tailoring & Custom Design,3,5,PA,,0,,0
OmpbTu4deR3ByOo7btTTZw,Pittsburgh,Princess Nails,9,1,PA,2,10,,0
ih6d7hBWss05xXWUznuFaw,Pittsburgh,MCN Salon,85,4,PA,3,73,,0
oH-N5ONrsWK8jWuq8p653w,Pittsburgh,Kenny's Nail Center,12,2.5,PA,2,3,,0
FtjvnLhh51ZBYEpKAARaFQ,Pittsburgh,Soho,93,3,PA,2,230,American (New),1
z4cCguoHdU48pj6sXMIzqg,Pittsburgh,Original Fish Market,74,2.5,PA,3,126,Seafood,1
mbKM8aLB3H7BCEGbQspPFw,Pittsburgh,Opening Night Caterers,3,5,PA,,0,,0
D5AC_cRdXrSWqL8KjJt5KA,Wilkinsburg,Monro Muffler Brake & Service,3,2,PA,,0,,0
1n0n_-Iz0e3iVpH8sereiA,Pittsburgh,Port Authority of Allegheny County,37,2.5,PA,,19,,0
3kl25XEmET3SM-6jIa9-MQ,Pittsburgh,St Mary of Mercy Church,3,4.5,PA,,0,,0
IEHaU93HpEbdUO4z4bKzDw,Pittsburgh,Jo Jo's Restaurant,19,3.5,PA,1,5,American (Traditional),1
9D4PMia-8WqCYXnr7TM0Pw,Pittsburgh,Labad's,19,4.5,PA,1,23,Food,0
06SQoq5EV4XAY-yKrEtCQg,Pittsburgh,Avis Rent A Car,5,3,PA,,0,,0
Jj7EE1vPUaKHykA7WzlIew,Pittsburgh,Penn Fixture & Supply Co,4,4.5,PA,2,10,,0
NeUf9FyCCIN4MEseNyqkXQ,Pittsburgh,Primanti Bros,420,3.5,PA,1,807,Sandwiches,1
wHi8ODv7TGmeUB02XoX-mA,Pittsburgh,Roland's Seafood Grill,171,2.5,PA,2,405,Seafood,1
4tMGXYHN_0o0B6mnuYHhmg,Pittsburgh,Jos A Bank,4,2,PA,3,5,,0
J7I85lTCEGr9-qp6AXPUjQ,Pittsburgh,Nicholas Coffee,57,4,PA,1,216,Food,0
WV2OClFHiG0_obPY559cKA,Pittsburgh,Cvs/Pharmacy,3,1.5,PA,1,10,,0
j7kgLc4Uys_sb-H7_Velcg,Pittsburgh,Brown Bag Delis,7,2.5,PA,1,9,,1
DhDNNHZtaBxYNSqJz64ixg,Pittsburgh,La Gondola Pizzeria & Restaurant,27,4.5,PA,1,21,Italian,1
9mwShpTgZofOujt4JfyGmw,Pittsburgh,Spaghetti Warehouse,92,2.5,PA,2,182,Italian,1
IXBN4eEqgNNGFA15xCTMgQ,Pittsburgh,Hair By Design,6,5,PA,2,0,,0
porUqRPcw8GoTSvZoMH0ag,Pittsburgh,Society For Contemporary Craft,5,4,PA,3,17,,0
90Fqfzd8zD9AuuNBSv9lAg,Pittsburgh,Morton's The Steakhouse,61,4,PA,4,88,,1
DHAq_WmQwjk7gviKXwqnjg,Pittsburgh,New Sambok Oriental Foods,17,4,PA,1,23,Food,0
pfS0Bd-sXZyMNr73kJPeaw,Pittsburgh,Gateway Center Cafeteria,4,4,PA,1,21,,1
gX96CYY9T3K-jiippnnXDA,Pittsburgh,America's Best Contacts & Eyeglasses,6,2.5,PA,2,0,,0
shrMOQmX_SX-KualwYoAzA,Pittsburgh,Au Bon Pain Co,7,3,PA,1,21,Food,0
BdTRQw4z-bxVfDlv-JSb7g,Pittsburgh,The Pennsylvanian,4,2,PA,,8,,0
lRM-3Fwp3RkK-wecxO8P8w,Pittsburgh,Saks Fifth Avenue,5,3,PA,,15,,0
cWe1Xoczmj2vD5h6BOrZYg,Pittsburgh,Weldins,10,2.5,PA,3,8,,0
KEzIorUdFjqCuxbRxKPghA,Pittsburgh,Mamma Lucia Pizza,8,4,PA,1,26,Pizza,1
f0lx8pPqhcMUCJgURzMUSw,Pittsburgh,Pittsburgh Opera,6,4.5,PA,,37,,0
EU-V1LuPB3hoJCgk3FMg9w,Pittsburgh,Elite Coach Limousine,3,2.5,PA,,0,,0
pvGT62T6Ci1LKOS9DL42pg,Pittsburgh,Peppi's,20,4,PA,1,34,Sandwiches,1
SWzCFTM7KHc-MncD6xxOYQ,Pittsburgh,La Prima Espresso Co,71,4.5,PA,1,246,Food,0
_JFJMiT1xo4A-F0LiG_0WQ,Pittsburgh,Cardamone's Salon,21,4.5,PA,3,19,,0
aqNwplp89UTe8dfGXj_yKA,Pittsburgh,Pittsburgh CLO,12,4.5,PA,,45,,0
DAOt75CziuEyRyEH2hQ2JQ,Pittsburgh,Fifth Avenue Beanery,3,4,PA,1,13,Food,0
OT3yVpDrDVITDCIYox8d9A,Pittsburgh,Buon Giorno Cafe,5,3.5,PA,2,8,Italian,1
lVB0HB2PxC9OTtMcz0wagA,Pittsburgh,Lotus Food,62,4,PA,1,168,Food,0
#NAME?,Pittsburgh,Reweaving & Reknitting Shop,30,5,PA,,15,,
jnzSNWoOjBityIjb0tZRSg,Pittsburgh,Jim Ludwig's Blumengarten Florist,34,4,PA,2,0,,0
8AskFIgGxqNb8RbcDCAfmA,Pittsburgh,Madonna's Restaurant,7,4,PA,1,16,Mexican,1
A2XkbJ07hrR80t0EFgLikQ,Pittsburgh,Smithfield Cafe,16,3.5,PA,1,15,American (Traditional),1
fVRGT6shuyHPLzKikZsD0g,Pittsburgh,Carnegie Library of Pittsburgh,3,5,PA,,13,,0
3jPNfiRYdu-tlJM4OGF3og,Pittsburgh,Cool Beans Coffee,3,3,PA,,3,Food,0
NqmdaI1GX8LOTRYlMGlTsw,Pittsburgh,Roxanne's Dried Flowers,15,4,PA,2,23,,0
1qGq_IcIQLEESnVNMQ52xQ,Pittsburgh,Heidioptics,10,5,PA,3,5,,0
L5387MoRyx9orlRyYfCSPA,Pittsburgh,Andy's Sushi Bar,43,4,PA,2,65,Sushi Bars,1
8BUJXN2fU15kclyTA3KhAw,Pittsburgh,Fort Pitt Candy Co,4,3,PA,2,3,Food,0
hHUxynhRliO0rdjgPYesOw,Pittsburgh,Pittsburgh Public Theater,18,4,PA,,69,,0
LW65ExGoIf0PKYfuTATN2A,Pittsburgh,Pittsburgh City Paper,3,3,PA,,0,,0
AcD5G-u_GvLSnL4Vppq80A,Pittsburgh,The Midwife Center For Birth & Women's Health,8,4.5,PA,,9,,0
41CXLCeB8z2oNdIOvnrzIA,Pittsburgh,Redfin Blues,56,2.5,PA,2,92,Seafood,1
9b-YnpVt3P5Sk0_yUDaMGQ,Pittsburgh,Pittsburgh Chiropractic Associates,5,5,PA,,0,,0
F1dtFd0GnSioCfIo4gAtkw,Pittsburgh,Hot Haute Hot,11,4,PA,3,8,,0
YKQ09HGeV3_oiKp8NK7Zqg,Pittsburgh,Kim DO Oriental Grocery,3,3.5,PA,1,5,Food,0
NL1zxchs_XJPTdCQ-jqPDw,Pittsburgh,Denham & Company Salon,22,4.5,PA,2,29,,0
OhwF2JDqlYMZl5Rp3WRBog,Pittsburgh,Arby's,3,1.5,PA,1,4,American (New),1
l2gPB9mqiHSbpwSUa7zrjg,Pittsburgh,F. Tambellini Ristorante,17,2,PA,2,7,Italian,1
qicXiOKmN-GFubYuiPAFKg,Pittsburgh,Sognatore,10,4,PA,3,0,,0
gfpl_GyyY5uj6zJnIdzImQ,Pittsburgh,Caffe Amante,10,3.5,PA,2,3,,1
2ogxlmNxcE4yTJt9BAH8wQ,Pittsburgh,Bucci Jewelry,3,5,PA,2,0,,0
TqkBwRmoEgECElxeY0OgKA,Pittsburgh,Healthquest Chiropractic,5,5,PA,,0,,0
l-OmDgEd4QkZpyXVpkp2yA,Pittsburgh,Villa Reale Pizzeria & Restaurant,25,3.5,PA,2,51,Pizza,1
NezYty89H0PtLr76V17Z-Q,Pittsburgh,Salon Nuvo,26,4.5,PA,2,3,,0
0FgwBx7pgmNdUtsd_T8UYQ,Pittsburgh,Ruths Chris Steak House,64,4,PA,4,92,,1
l6d9-LxY8gM6v7WxehHfwg,Pittsburgh,Ullrich Shoe Repair,18,4,PA,,3,,0
SOtuHbrSorYWYGh_GTIXbQ,Pittsburgh,Gabriel Shoe Repair,3,4.5,PA,,0,,0
U_7v32SpCrB-0pR0B8Fg2Q,Pittsburgh,Smithfield News,4,4,PA,1,47,,0
SzHTdZR3yY1WBYUxkVxmUQ,Pittsburgh,Papa J's Centro,18,3,PA,2,25,Italian,1
kL654J-hE2S4ShF6atfYrQ,Pittsburgh,George's Tailor Shop,3,4.5,PA,,0,,0
gFT2yXDXJ1qfuGOSfSU5Bw,Pittsburgh,Mon Aimee Chocolat,59,3.5,PA,2,93,Food,0
cg8b1FGcl-Sytfa8UlCcjg,Pittsburgh,Einstein Bagels,6,4,PA,1,55,Food,0
UQSGL98JH8346Uv9B9Ec0g,Pittsburgh,Stan's Market,16,3.5,PA,1,101,Food,0
kj3qws3WSMgOotUeACSdFA,Pittsburgh,Klavon's Ice Cream Parlor,76,4,PA,1,139,Food,0
59JAguBIKS95_ohKXZtBfw,Pittsburgh,Healing Touch Massage Therapy,4,4.5,PA,,0,,0
uILvDDCgw63_KJsZMO9GvA,Pittsburgh,Courtyard Pittsburgh Downtown,36,3.5,PA,2,78,,0
xgcZN3F2f9LxLASQK_xzhw,Pittsburgh,Smallman Street Deli,24,4,PA,1,62,,1
utEUlyjd2DjV3T23I8I1wg,Pittsburgh,Pittsburgh Rug Company,3,5,PA,2,0,,0
XY3sN_2uusMSU9i1WINFeg,Pittsburgh,Benedum Center for the Performing Arts,52,4.5,PA,,506,,0
I1GNaQKonjq8PF8PGqNW7Q,Homestead,Tunnel O Suds,4,4.5,PA,,0,,0
uUorjstNslr3gkIsVGtQAg,Pittsburgh,Max & Erma's Restaurants,15,3.5,PA,2,60,American (Traditional),1
GSiHJG8LqTn5ZQAY1r9q9w,Pittsburgh,Liang's Hunan Restaurant,7,1.5,PA,1,0,Chinese,1
0Lsd35rHY6UtPFHjjxJ1LA,Pittsburgh,1902 Tavern,7,2.5,PA,3,5,American (Traditional),1
Z_6hNWPNC0O-IVZ5m3kBtg,Pittsburgh,Mike Feinberg Company,11,4.5,PA,2,23,,0
Bza-l75OiKcMRmTYILpyfQ,Pittsburgh,Wiener World,18,3.5,PA,1,13,,1
#NAME?,Pittsburgh,Sammy's Famous Corned Beef,8,2.5,PA,1,7,,
ky28rk4PPr-d-PvTnmneIQ,Pittsburgh,First Presbyterian Church of Pittsburgh,4,2.5,PA,,12,,0
HmG9zkBtRwttGE291q9b6g,Pittsburgh,Fortunes Coffee Roastery,11,4,PA,2,28,Food,0
AehuBK7aJZM76mAmQ7KL2w,Pittsburgh,Wood Street Galleries,10,4,PA,1,30,,0
2bBxE8pEbLBETejCi_aBeg,Pittsburgh,Amtrak,17,2.5,PA,,93,,0
1E53rS8afK2jiLod8Jwy7A,Pittsburgh,Fu Lai Chinese Restaurant,22,2.5,PA,1,16,Chinese,1
j0uzPYXgu-hmkvuGnj-B1w,Pittsburgh,Mark's Grille & Catering,5,3.5,PA,1,0,American (Traditional),1
tyXvO1G2qK3MUfaap30auw,Pittsburgh,Stamoolis Brothers Company,20,4.5,PA,2,38,Food,0
BiVbNsG2c0I32powZF4ITQ,Pittsburgh,Galardi's 30 Minute Cleaners,7,2.5,PA,2,5,,0
7XX-2YyRTLVvki-qsM3sVQ,Pittsburgh,Gene Sanes,3,5,PA,,0,,0
niW0ggRVPW5fafcfImdK7w,Pittsburgh,Pennsylvania Macaroni Co,134,4.5,PA,2,480,Food,0
Kro5LncwNKtp3ozb8DVvng,Pittsburgh,Harris Theater,12,4,PA,,17,,0
mgxDoBrn2Yhy6x_4naFS8g,Pittsburgh,Gateway Eye Assocs,3,3,PA,,0,,0
qCpd4c57U0LI7LKdAsCPbQ,Pittsburgh,Penn Animal Hospital,10,4.5,PA,,6,,0
TASUnYvk_nvTUyKtroCJSA,Pittsburgh,Prestogeorge Coffee & Tea,47,4.5,PA,2,106,Food,0
XmdTkxKyJd7TuDLoiic1kg,Pittsburgh,Lidia's,277,33.5,PA,3,261,Italian,1
HDTv_rnmSL8AQ04_zTWARA,Pittsburgh,Sports Rock Cafe,7,2.5,PA,2,0,American (Traditional),1
nBl_NeArpL08MpoghDiA_A,Pittsburgh,Ephesus Mediterranean Kitchen,74,3.5,PA,2,88,Pizza,1
J011r7mUV1QhgLJ7GkrtMw,Pittsburgh,Peppi's,39,4,PA,1,121,Burgers,1
A38wziZJdYoijhC5S6uWCQ,Pittsburgh,Renaissance Pittsburgh Hotel,98,4,PA,3,271,,0
z4cguIVh7jL9tTPf5EqRcA,Pittsburgh,David L. Lawrence Convention Center,22,3.5,PA,,390,,0
bWWrrsPWuoHuAGUCgH8Tyg,Pittsburgh,"The Westin Convention Center, Pittsburgh",85,3.5,PA,3,269,,0
#NAME?,Pittsburgh,Original Oyster House,91,3,PA,1,156,Seafood,
SvoJ3Y3uqDfB4iGUaWXh8Q,Pittsburgh,Pizza Parma,36,3,PA,1,63,Pizza,1
GHfBR9yVXkLeKgobH52Jiw,Pittsburgh,Starbucks,8,4,PA,2,145,Food,0
GQloL8yRHymE0SGZq-B0zQ,Pittsburgh,My Ngoc Restaurant,12,3,PA,1,0,Vietnamese,1
h5zKLqoNlMozvxdkRzSiYQ,Pittsburgh,Burlington Coat Factory,9,3.5,PA,1,29,,0
Lm_mR5xDF91OeZw97ch41g,Pittsburgh,The Lemon Grass Cafe,29,2.5,PA,2,15,Thai,1
aj4XHn7jZ48euP4g8ape-Q,Pittsburgh,San Remo Pizza,6,3.5,PA,1,12,Pizza,1
#NAME?,Aspinwall,Casa Del Sole Pizza,7,3.5,PA,1,6,Pizza,
E_-4Y9vn-u-dPgp33TLRUQ,Pittsburgh,Starbucks,10,3,PA,2,231,Food,0
3G8_qVxaTkkO5b70_H8YDA,Pittsburgh,Garfield Artworks,8,3,PA,1,33,,0
S6_IpnAJC-jyYoaJ_v5HYQ,Pittsburgh,East End Community Thrift,4,4,PA,1,0,,0
KnlNwiIELDWAR686Bk2WJg,Pittsburgh,China House,15,4,PA,1,13,Chinese,1
KyLEavtA-LAnDoL8p72UOw,Pittsburgh,Exercise Warehouse Gym,4,4,PA,,14,,0
XzaJf6WzpU7RsXTXzx72Xg,Pittsburgh,Cafe Sam,47,3.5,PA,2,58,American (New),1
OmAWp8kUqXrW0umGdZgNUg,Pittsburgh,Sound Cat Records,16,5,PA,1,8,,0
Msfys8NloDpAsWmhvC9T6A,Pittsburgh,Paddy Cake Bakery,20,3.5,PA,1,36,Food,0
PTS4MxQel-xzj5qWxVn3LQ,Pittsburgh,Angelo's Pizzeria,44,3.5,PA,1,27,Pizza,1
HzZmhlRNLtPkMI0egh9Oig,Pittsburgh,Kraynick's Bike Shop,19,5,PA,1,6,,0
IvgKdlte_JNdd17XRxkOrg,Pittsburgh,Graziano's Pizzeria,20,3.5,PA,1,17,Pizza,1
xAtaxa8D7Sv58q94OMaNCA,Pittsburgh,Dan Cercone Hairstyling,29,4,PA,1,27,,0
bDK_jzy3Shx7jfn8_plNoA,Pittsburgh,Pizza Italia,24,4.5,PA,2,25,Pizza,1
G0lLt7xjXUBhWSoQtexoXg,Pittsburgh,Petraglia James F DMD,3,3.5,PA,,0,,0
PhIGoo9g6GBrqgH_6yZXXQ,Pittsburgh,People's Indian Restaurant,54,3.5,PA,2,80,Indian,1
uBW3PIKqc-_eyG1_vdJn1w,Pittsburgh,Pho Minh,58,4,PA,1,107,Vietnamese,1
zczKkfpjz510tZK0SnHYDQ,Pittsburgh,Cat Clinic & Hospital,20,4,PA,,21,,0
DsxLIr-b6WlDn9YNsVBu_A,Pittsburgh,Groceria Italiana,24,4.5,PA,1,80,Food,1
JrHGyyojkdJqc8pD8I3GEA,Pittsburgh,PNC Bank,3,4,PA,,16,,0
JtViWM5LYyQ22uq2DYqt6A,Pittsburgh,Lifetime Automotive Center,3,4.5,PA,,5,,0
LN3OCT1xOedbf65xKzFSNw,Pittsburgh,Taste of India,83,4,PA,2,76,Indian,1
CW4Qx9vk9D1o47Qgld5PLA,Pittsburgh,Golden Razor,32,5,PA,1,25,,0
KH6stvNdq_aV0HvKw8P5yA,Pittsburgh,Donatelli's Italian Food Center,14,3.5,PA,1,58,Food,1
gQ3vh3Gyq6q48bdsrgLOyw,Pittsburgh,Yolanda's Hair Design,4,3.5,PA,,0,,0
nUISXnW2Jo9ovnoFBIUY_Q,Pittsburgh,D'Amico's,9,2.5,PA,2,9,Italian,1
dxCqGkhtXq-9fYEsX7Mf6Q,Pittsburgh,Tram's Kitchen,208,4,PA,1,227,Vietnamese,1
_y7PECWjxr_E-hhmDVdEjw,Pittsburgh,Merante's Gifts,7,4.5,PA,,5,,0
pmvTuJJ-4A4XggDWYK-8WQ,Pittsburgh,Bloomfield Drug Store,3,5,PA,2,0,,0
AANB0f7QapfE3WxDiqb9hA,Pittsburgh,Teabags,3,4.5,PA,1,7,Nightlife,0
4NhJV3Hw3OoTKbnjmIQ9UA,Pittsburgh,B & M Automotive Services,6,4.5,PA,,0,,0
U071C9Sl-ICavtE0hUMpcw,Pittsburgh,Pittsburgh Eye Associates,3,3.5,PA,,0,,0
l3N07ZNUCTgooKAoJcxQZQ,Pittsburgh,Bell Vision Care,3,2.5,PA,,0,,0
DiPbxquQQHSgz123I27Drg,Pittsburgh,Courtyard Pittsburgh Shadyside,19,3.5,PA,2,71,,0
3_3yJMo2dTPeq8woOW69IA,Pittsburgh,Twisters Soft Serve Ice Cream,15,4,PA,1,18,Food,0
uOwuJJhGaiAzuaDY7-o14g,Pittsburgh,Boston Market,13,3.5,PA,1,41,American (Traditional),1
NH__LjpMPLOoWBVMYAJ9Iw,Pittsburgh,"Labriola Cynthia, DMD",3,3.5,PA,,0,,0
kel3Wb4pLYL0l2_QujLOWg,Pittsburgh,Jiffy Lube,19,2,PA,,26,,0
5MChfa-jZfMo3vBpolkSbw,Pittsburgh,Alexander's Italian Bistro,78,3.5,PA,2,68,Italian,1
YDCxBTJmF-lLCk1Qx8vDfg,Pittsburgh,Sammy's Famous Corned Beef,6,3,PA,1,0,Fast Food,1
sxeuOMBRllOHXJTaUlI9kQ,Pittsburgh,Thai Cuisine,162,4,PA,2,199,Thai,1
3OViesv3-RkPDyvdxW16sg,Pittsburgh,Rohrich Toyota,21,4,PA,,18,,0
cKtBFMESwsUWxTv6QjkTGQ,Brookline,Red White & Blue Thrift Store,33,3,PA,1,21,,0
6JOIiBIroaDLkUrj2hR6-g,Pittsburgh,Boehmer Heating & Cooling,12,4,PA,,0,,0
cH8I7JgPXcrcutT1a3YrjQ,Pittsburgh,It's Greek To Me,21,4.5,PA,2,21,Greek,1
DEH4worm2017xT3KHLoyAw,Pittsburgh,Kribel's Bakery,14,4,PA,2,11,Food,0
FPYLsdwADbnpDrYgphI1jQ,Pittsburgh,Cvs/Pharmacy,3,4,PA,,3,,0
dQjaHoo89bLymdMm4S5_1g,Pittsburgh,Moonlite Cafe,20,4.5,PA,2,30,Italian,1
gCiKiqPGAC_ZVt5bBcwnrw,Pittsburgh,Pitaland,48,4.5,PA,1,68,Food,0
rbg3POnoegWx0RQ0KGd0sA,Pittsburgh,Party Cake Shop,20,4,PA,2,19,Food,0
vWrXsnk4DMRUckSR1tMmXw,Pittsburgh,M J Automotive Service Center,4,3,PA,,0,,0
24GmG-gusr5Jugnf_iX1KA,Pittsburgh,Enviro Tech USA,3,3.5,PA,,0,,0
aIzx9R8MN9VgSSJt1jy5TA,Pittsburgh,Carhops Sub Shop,6,4.5,PA,1,0,Sandwiches,1
T4D7wX6GuCYChwRmser-0A,Pittsburgh,The Tong Garden,9,4,PA,2,5,Chinese,1
H337Y2OClZFNKgwSoDGvAg,Pittsburgh,"Gurtner Stephen M, DMD",3,5,PA,,0,,0
hbFCv2Rginf9zjai-lKUNg,Pittsburgh,Sesame Inn Chinese Restaurant,44,4,PA,2,44,Chinese,1
vs3UrHaSnzFOxmFU2UAfxQ,Pittsburgh,China Gate,17,2.5,PA,2,8,Chinese,1
uaq6yp0CBPzJvtRU8rQJrg,Pittsburgh,Alberta Modern Hair,6,4,PA,3,4,,0
0vvN8OpWZnzYZkDWMs3f8w,Mount Lebanon,Empire Music,4,3.5,PA,,0,,0
x2y1d9-v6ReSXJasCagyNg,Pittsburgh,Bridal Beginning,26,3.5,PA,3,13,,0
0MoMka1ixKRuyFhTtDVT0A,Pittsburgh,Mt Lebanon Shoe Repair,4,5,PA,,0,,0
sa3xqElJEv97MazozLeszw,Pittsburgh,Mineo's Pizza House,32,4,PA,1,44,Pizza,1
tDGZPb1XIR5yGCL7pNwU4g,Pittsburgh,Salon Vivace,7,4.5,PA,3,13,,0
MkrQV_nyxyC1F5ut5KxDMQ,Mount Lebanon,Panera Bread,11,3.5,PA,1,81,Sandwiches,1
KZlFb1qDi8YSZJH2A2Nn3A,Pittsburgh,Mt Lebanon Public Library,5,4.5,PA,,33,,0
i5bPwhPg6GqXvWMdl8a_SA,Pittsburgh,Anne Gregory For the Bride,17,3.5,PA,4,3,,0
7FRn0CFWQmZFu8bcEqrXMw,Pittsburgh,Potomac Bakery,12,4,PA,1,14,Food,0
1RV8xKft7cvG-OjED8_RIg,Pittsburgh,Carmike Galleria 6,15,2.5,PA,,63,,0
uCUYEYPPeq8NYV6oak-WLA,Pittsburgh,Footloose,3,1.5,PA,3,0,,0
jLgIlhi_A78JG-43C8e63Q,Pittsburgh,Rollier's Hardware,21,4,PA,2,21,,0
mMA6f_xF9kzTvU9kUCBo9A,Pittsburgh,South Hills Eye Associates,8,2,PA,,0,,0
RghDAJ32A7hoMyqvoqFpmA,Pittsburgh,Today's Tiffany,3,1.5,PA,3,0,,0
IrI9nBmRKIGFYnnmrHeqtQ,Pittsburgh,Mt Lebanon Floral Shop,7,4.5,PA,3,3,,0
MCSp40xkhRoNw2OVtRSG6w,Mount Lebanon,L J Marks Jewelers,3,4,PA,,0,,0
NaRkccIbBE3gt-3fne_bDA,Pittsburgh,Galleria,20,3,PA,2,155,,0
ANvgEb8dmN6KxlmLdF_Kog,Pittsburgh,Majestic Nails,3,2.5,PA,1,0,,0
01a4YOjiBbPUBxvgX6F7VQ,Pittsburgh,Chinese Acupuncture & Herbs Center LLC,3,5,PA,,0,,0
MAg0VhVZ-zU3Ug7dvL3tCQ,Pittsburgh,La Pomponnee,17,3.5,PA,2,11,,0
